workerid,proliferate.condition,Word,content,exp,object,response,rt,slide_number_in_experiment,speakerGender,speakerName,utterance,error
192,experiment,whine,Danny ate the last cupcake,stim,,yes,3180,19,F,Sarah,Did Brenda whine that Danny ate the last cupcake?,
192,experiment,alarm,Olivia left her job,stim,,yes,4795,20,F,Carol,Is Eli alarmed that Olivia left her job?,
192,experiment,thrill,Fred missed the train,stim,,yes,5594,21,F,Donna,Is Stephanie thrilled that Fred missed the train?,
192,experiment,weep,Hannah called her parents,stim,,yes,5921,22,F,Ashley,Did Ben weep that Hannah called her parents?,
192,experiment,shout,Audrey went to a party,stim,,no,6560,23,F,Jennifer,Did Colby shout that Audrey went to a party?,
192,experiment,pain,Emma studied on Saturday morning,stim,,yes,4283,24,M,James,Is Bobby pained that Emma studied on Saturday morning?,
192,experiment,disgust,Isabella ate a steak on Sunday,stim,,yes,3184,25,F,Sandra,Is Patrick disgusted that Isabella ate a steak on Sunday?,
192,experiment,celebrate,Emilia looked after the kids,stim,,yes,4454,26,M,Christopher,Did Alan celebrate that Emilia looked after the kids?,
192,experiment,envision,Cole celebrated his friend's birthday,stim,,yes,7482,27,F,Susan,Did Kaitlin envision that Cole celebrated his friend's birthday?,
192,experiment,,Madison had a baby,control,,no,2360,28,F,Betty,Did Madison have a baby?,
192,experiment,testify,Natasha got a promotion,stim,,no,5658,29,M,Kenneth,Did Brian testify that Natasha got a promotion?,
192,experiment,fantasize,Jackson ran 10 miles,stim,,no,5472,30,F,Michelle,Did Heather fantasize that Jackson ran 10 miles?,
192,experiment,retract,Valerie booked the venue,stim,,no,5951,31,M,George,Did Justin retract that Valerie booked the venue?,
192,experiment,insult,Connor fell from a tree,stim,,yes,4869,32,M,Paul,Is Shirley insulted that Connor fell from a tree?,
192,experiment,,Vanessa is good at math,control,,no,1410,33,M,Steven,Is Vanessa good at math?,
192,experiment,,Todd played football in high school,control,,no,4098,34,F,Nancy,Did Todd play football in high school?,
192,experiment,amuse,Mia drank 2 cocktails last night,stim,,yes,3449,35,F,Jessica,Is Ray amused that Mia drank 2 cocktails last night?,
192,experiment,offend,Tony had a drink last night,stim,,yes,2615,36,M,Logan,Is Regina offended that Tony had a drink last night?,
192,experiment,verify,Emily bought a car yesterday,stim,,no,2720,37,M,Richard,Did Noah verify that Emily bought a car yesterday?,
192,experiment,,Mary's aunt is sick,control,,no,2342,38,M,David,Is Mary's aunt sick?,
192,experiment,charm,Charley spilled the wine,stim,,yes,4473,39,M,William,Is Sharon charmed that Charley spilled the wine?,
192,experiment,argue,Jason made a cake,stim,,yes,5481,40,F,Karen,Did Melissa argue that Jason made a cake?,
192,experiment,express,Mary planted a tree,stim,,no,5355,41,M,Matthew,Did Jerry express that Mary planted a tree?,
52,experiment,,,,,59f24b04cde13e00019a3e82,0,1,,,,
52,experiment,,,,Susan,Susan,0,2,,,bot_check,
52,experiment,retract,Fred missed the train,stim,,yes,4455,9,F,Linda,Did Anna retract that Fred missed the train?,
52,experiment,tweet,Danielle painted her room,stim,,no,6933,10,F,Margaret,Did Ray tweet that Danielle painted her room?,
52,experiment,cringe,Emma studied on Saturday morning,stim,,yes,6760,11,M,Paul,Did Noah cringe that Emma studied on Saturday morning?,
52,experiment,write,Charley spilled the wine,stim,,no,5231,12,M,William,Did Stephanie write that Charley spilled the wine?,
52,experiment,promise,Jason made a cake,stim,,no,6984,13,F,Karen,Did Sharon promise that Jason made a cake?,
52,experiment,require,Valerie booked the venue,stim,,no,6559,14,F,Susan,Did Justin require that Valerie booked the venue?,
52,experiment,,Vanessa is good at math,control,,no,3326,15,F,Dorothy,Is Vanessa good at math?,
52,experiment,alarm,Josh learned to ride a bike yesterday,stim,,yes,6560,16,M,David,Is Heather alarmed that Josh learned to ride a bike yesterday?,
52,experiment,irritate,Jon went out for dinner,stim,,yes,4344,17,M,Logan,Is Amanda irritated that Jon went out for dinner?,
52,experiment,simulate,Dylan argued with his parents,stim,,no,6272,18,M,James,Did Regina simulate that Dylan argued with his parents?,
52,experiment,,Todd played football in high school,control,,no,4480,19,F,Betty,Did Todd play football in high school?,
52,experiment,fantasize,Hannah called her parents,stim,,no,4679,20,M,Robert,Did Colby fantasize that Hannah called her parents?,
52,experiment,shout,Jayden rented a car,stim,,no,3999,21,M,Mark,Did Laura shout that Jayden rented a car?,
52,experiment,,Madison had a baby,control,,no,2681,22,M,Steven,Did Madison have a baby?,
52,experiment,joke,Connor fell from a tree,stim,,no,3736,23,F,Elizabeth,Did Shirley joke that Connor fell from a tree?,
52,experiment,charm,Lucas bought new shoes,stim,,yes,5495,24,M,Thomas,Is Ruth charmed that Lucas bought new shoes?,
52,experiment,pray,Sophia got a tattoo,stim,,no,4249,25,M,Matthew,Did Patrick pray that Sophia got a tattoo?,
52,experiment,,Hendrick's car was expensive,control,,no,3039,26,F,Helen,Was Hendrick's car expensive?,
52,experiment,insult,Grace visited her sister,stim,,yes,3967,27,F,Jennifer,Is Kevin insulted that Grace visited her sister?,
52,experiment,embarrass,Emilia looked after the kids,stim,,yes,4735,28,F,Jessica,Is Andrew embarrassed that Emilia looked after the kids?,
52,experiment,thrill,Julian cleaned his room,stim,,no,6662,29,F,Sandra,Is Catherine thrilled that Julian cleaned his room?,
52,experiment,disgust,Louis went swimming,stim,,yes,5911,30,F,Nancy,Is Brenda disgusted that Louis went swimming?,
52,experiment,ignore,Allen went to the museum,stim,,yes,5657,31,M,Christopher,Did Amy ignore that Allen went to the museum?,
52,experiment,distress,Tony had a drink last night,stim,,yes,4448,32,F,Michelle,Is Melissa distressed that Tony had a drink last night?,
52,experiment,,Zack is coming to the meeting tomorrow,control,,no,2807,33,F,Kimberly,Is Zack coming to the meeting tomorrow?,
52,experiment,excite,Mary planted a tree,stim,,yes,4263,34,M,Kenneth,Is Manuel excited that Mary planted a tree?,
52,experiment,,Mary's aunt is sick,control,,no,1877,35,F,Ashley,Is Mary's aunt sick?,
52,experiment,shock,Isabella ate a steak on Sunday,stim,,yes,4720,36,F,Lisa,Is Brian shocked that Isabella ate a steak on Sunday?,
52,experiment,squeal,Josie went on vacation to France,stim,,no,4920,37,M,George,Did Francisco squeal that Josie went on vacation to France?,
52,experiment,aggravate,Mia drank 2 cocktails last night,stim,,yes,4224,38,F,Donna,Is Jerry aggravated that Mia drank 2 cocktails last night?,
52,experiment,love,Molly attended a conference last week,stim,,yes,4560,39,F,Sarah,Did Scott love that Molly attended a conference last week?,
52,experiment,whine,Frank got a cat,stim,,yes,4232,40,M,Richard,Did Kathleen whine that Frank got a cat?,
52,experiment,compute,Courtney woke up early yesterday,stim,,no,4088,41,F,Carol,Did Tim compute that Courtney woke up early yesterday?,
188,experiment,,,,,5ed5b715e7c33a15f69dff3e,0,1,,,,
188,experiment,,,,Patricia,Patricia,0,2,,,bot_check,
188,experiment,gossip,Olivia left her job,stim,,yes,6249,9,M,William,Did Noah gossip that Olivia left her job?,
188,experiment,irritate,Charley spilled the wine,stim,,yes,3199,10,F,Helen,Is Cynthia irritated that Charley spilled the wine?,
188,experiment,suppose,Molly attended a conference last week,stim,,no,4424,11,F,Sandra,Did Tim suppose that Molly attended a conference last week?,
188,experiment,testify,Audrey went to a party,stim,,no,5647,12,F,Linda,Did Francisco testify that Audrey went to a party?,
188,experiment,celebrate,Mia drank 2 cocktails last night,stim,,yes,3761,13,F,Nancy,Did Bobby celebrate that Mia drank 2 cocktails last night?,
188,experiment,cringe,Valerie booked the venue,stim,,yes,2920,14,M,Thomas,Did Scott cringe that Valerie booked the venue?,
188,experiment,,Todd played football in high school,control,,no,2520,15,F,Michelle,Did Todd play football in high school?,
188,experiment,disgust,Julian cleaned his room,stim,,yes,2568,16,M,Richard,Is Rebecca disgusted that Julian cleaned his room?,
188,experiment,squeal,Owen shoveled snow last winter,stim,,yes,5976,17,F,Elizabeth,Did Sharon squeal that Owen shoveled snow last winter?,
188,experiment,murmur,Grace visited her sister,stim,,yes,4377,18,F,Susan,Did Dennis murmur that Grace visited her sister?,
188,experiment,embarrass,Josh learned to ride a bike yesterday,stim,,yes,2833,19,F,Margaret,Is Catherine embarrassed that Josh learned to ride a bike yesterday?,
188,experiment,dictate,Connor fell from a tree,stim,,yes,4080,20,F,Kimberly,Did Amanda dictate that Connor fell from a tree?,
188,experiment,,Vanessa is good at math,control,,no,2745,21,F,Jessica,Is Vanessa good at math?,
188,experiment,charm,Danielle painted her room,stim,,yes,4417,22,M,Matthew,Is Colby charmed that Danielle painted her room?,
188,experiment,thrill,Danny ate the last cupcake,stim,,yes,4385,23,F,Betty,Is Melissa thrilled that Danny ate the last cupcake?,
188,experiment,write,Isabella ate a steak on Sunday,stim,,yes,7888,24,M,Paul,Did Brian write that Isabella ate a steak on Sunday?,
188,experiment,,Madison had a baby,control,,no,2233,25,M,Kenneth,Did Madison have a baby?,
188,experiment,simulate,Josie went on vacation to France,stim,,no,7008,26,F,Carol,Did Alan simulate that Josie went on vacation to France?,
188,experiment,surprise,Cole celebrated his friend's birthday,stim,,yes,7336,27,F,Donna,Is Kaitlin surprised that Cole celebrated his friend's birthday?,
188,experiment,verify,Louis went swimming,stim,,no,3495,28,F,Ashley,Did Anna verify that Louis went swimming?,
188,experiment,insult,Emma studied on Saturday morning,stim,,yes,6624,29,F,Lisa,Is Andrew insulted that Emma studied on Saturday morning?,
188,experiment,shock,Fred missed the train,stim,,yes,3817,30,F,Dorothy,Is Stephanie shocked that Fred missed the train?,
188,experiment,ignore,Frank got a cat,stim,,yes,4072,31,F,Sarah,Did Laura ignore that Frank got a cat?,
188,experiment,,Hendrick's car was expensive,control,,no,2551,32,M,Robert,Was Hendrick's car expensive?,
188,experiment,alarm,Mary planted a tree,stim,,yes,2834,33,M,James,Is Manuel alarmed that Mary planted a tree?,
188,experiment,promise,Emily bought a car yesterday,stim,,no,4257,34,M,Christopher,Did Kevin promise that Emily bought a car yesterday?,
188,experiment,,Mary's aunt is sick,control,,no,2472,35,M,Logan,Is Mary's aunt sick?,
188,experiment,elaborate,Lucas bought new shoes,stim,,yes,3480,36,M,Mark,Did Kathleen elaborate that Lucas bought new shoes?,
188,experiment,whine,Jayden rented a car,stim,,yes,4456,37,F,Jennifer,Did Nicole whine that Jayden rented a car?,
188,experiment,enjoy,Courtney woke up early yesterday,stim,,yes,3864,38,M,George,Did Justin enjoy that Courtney woke up early yesterday?,
188,experiment,pain,Jon went out for dinner,stim,,yes,4785,39,F,Karen,Is Amy pained that Jon went out for dinner?,
188,experiment,,Zack is coming to the meeting tomorrow,control,,no,2567,40,M,David,Is Zack coming to the meeting tomorrow?,
188,experiment,feel,Allen went to the museum,stim,,no,3472,41,M,Steven,Did Regina feel that Allen went to the museum?,
100,experiment,,,,,5fde9178341f425f8df0ac9d,0,1,,,,
100,experiment,,,,Margaret,Margaret,0,2,,,bot_check,
100,experiment,torture,Louis went swimming,stim,,yes,5933,9,F,Nancy,Is Stephanie tortured that Louis went swimming?,
100,experiment,,Zack is coming to the meeting tomorrow,control,,no,1844,10,M,William,Is Zack coming to the meeting tomorrow?,
100,experiment,aggravate,Allen went to the museum,stim,,yes,3433,11,M,Robert,Is Regina aggravated that Allen went to the museum?,
100,experiment,think,Josie went on vacation to France,stim,,yes,6106,12,M,Steven,Did Francisco think that Josie went on vacation to France?,
100,experiment,suppose,Frank got a cat,stim,,no,4523,13,F,Kimberly,Did Nicole suppose that Frank got a cat?,
100,experiment,anticipate,Grace visited her sister,stim,,yes,4092,14,F,Elizabeth,Did Ben anticipate that Grace visited her sister?,
100,experiment,thrill,Josh learned to ride a bike yesterday,stim,,yes,4748,15,F,Michelle,Is Kathleen thrilled that Josh learned to ride a bike yesterday?,
100,experiment,express,Danielle painted her room,stim,,yes,4410,16,F,Betty,Did Eli express that Danielle painted her room?,
100,experiment,argue,Olivia left her job,stim,,no,4779,17,M,David,Did Tim argue that Olivia left her job?,
100,experiment,,Madison had a baby,control,,no,3183,18,F,Jessica,Did Madison have a baby?,
100,experiment,,Hendrick's car was expensive,control,,no,3042,19,M,Christopher,Was Hendrick's car expensive?,
100,experiment,shock,Zoe calculated the tip,stim,,yes,5409,20,F,Lisa,Is Brian shocked that Zoe calculated the tip?,
100,experiment,verify,Jackson ran 10 miles,stim,,no,3855,21,F,Ashley,Did Sharon verify that Jackson ran 10 miles?,
100,experiment,facinate,Fred missed the train,stim,,yes,4825,22,F,Helen,Is Laura fascinated that Fred missed the train?,
100,experiment,love,Owen shoveled snow last winter,stim,,yes,3850,23,F,Sarah,Did Melissa love that Owen shoveled snow last winter?,
100,experiment,simulate,Lucas bought new shoes,stim,,no,6043,24,F,Karen,Did Cynthia simulate that Lucas bought new shoes?,
100,experiment,,Vanessa is good at math,control,,no,2363,25,F,Jennifer,Is Vanessa good at math?,
100,experiment,distress,Jason made a cake,stim,,yes,3963,26,F,Donna,Is Kaitlin distressed that Jason made a cake?,
100,experiment,gossip,Danny ate the last cupcake,stim,,no,Late,27,F,Susan,Did Shirley gossip that Danny ate the last cupcake?,
100,experiment,joke,Jayden rented a car,stim,,no,4245,28,M,George,Did Heather joke that Jayden rented a car?,
100,experiment,disgust,Cole celebrated his friend's birthday,stim,,yes,6718,29,M,Thomas,Is Ruth disgusted that Cole celebrated his friend's birthday?,
100,experiment,write,Emma studied on Saturday morning,stim,,yes,4441,30,M,Richard,Did Andrew write that Emma studied on Saturday morning?,
100,experiment,scream,Dylan argued with his parents,stim,,no,5638,31,M,Paul,Did Brenda scream that Dylan argued with his parents?,
100,experiment,whine,Molly attended a conference last week,stim,,no,4314,32,M,Logan,Did Bobby whine that Molly attended a conference last week?,
100,experiment,offend,Valerie booked the venue,stim,,yes,3390,33,F,Margaret,Is Manuel offended that Valerie booked the venue?,
100,experiment,elaborate,Jon went out for dinner,stim,,no,3828,34,M,Kenneth,Did Rebecca elaborate that Jon went out for dinner?,
100,experiment,,Mary's aunt is sick,control,,no,2950,35,F,Carol,Is Mary's aunt sick?,
100,experiment,dictate,Natasha got a promotion,stim,,no,4365,36,F,Sandra,Did Dennis dictate that Natasha got a promotion?,
100,experiment,fantasize,Emily bought a car yesterday,stim,,no,4505,37,F,Dorothy,Did Justin fantasize that Emily bought a car yesterday?,
100,experiment,retract,Charley spilled the wine,stim,,no,4164,38,M,Matthew,Did Catherine retract that Charley spilled the wine?,
100,experiment,pray,Tony had a drink last night,stim,,no,4251,39,M,Mark,Did Amanda pray that Tony had a drink last night?,
100,experiment,,Todd played football in high school,control,,no,2025,40,M,James,Did Todd play football in high school?,
100,experiment,alarm,Courtney woke up early yesterday,stim,,yes,4117,41,F,Linda,Is Colby alarmed that Courtney woke up early yesterday?,
189,experiment,,,,,5c5e42fb001e3400014509f0,0,1,,,,
189,experiment,,,,Patricia,Patricia,0,2,,,bot_check,
189,experiment,shock,Courtney woke up early yesterday,stim,,yes,7526,9,M,George,Is Dennis shocked that Courtney woke up early yesterday?,
189,experiment,write,Charley spilled the wine,stim,,no,3938,10,F,Karen,Did Kaitlin write that Charley spilled the wine?,
189,experiment,tweet,Emma studied on Saturday morning,stim,,no,4173,11,M,David,Did Alan tweet that Emma studied on Saturday morning?,
